Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Suzuki Mehran 2005 for sale in Islamabad,Islamabad,Suzuki,Mehran,2005,"100,000 km",Petrol,Manual,800 cc,Silver,Hatchback,650000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-islamabad-10450075,"Demand 6.50 lac 

Condition 
- Mint condition 
- New seats 
- Home used car 
- Efficient fuel average
- Complet document 
- just buy and drive 
- Price negotiable on the spot 
 
Location    Green avenue  chattabakthwar

",Punjab,Local,"Aug 12, 2025",10450075,"['AM/FM Radio', 'Alloy Rims', 'Cassette Player']",Demand 6.50 lac Condition - Mint condition - New seats - Home used car - Efficient fuel average - Complet document - just buy and drive - Price negotiable on the spot Location    Green avenue  chattabakthwar Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,500 km,CNG,Manual,800 cc,Blue,Hatchback,900000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10449916,2012 model AC plusCNG and petrol all oky only serious person contact me haripur and Islamabad contact me,Sindh,Local,"Aug 12, 2025",10449916,['AM/FM Radio'],2012 model AC plusCNG and petrol all oky only serious person contact me haripur and Islamabad contact me Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"58,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1100000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10411761,"Mehran vx 2015 in excellent condition
Genuine 58k driven
AC complete installed child.
19 avg in karachi city.
Suspension, engine 100%
Only 1 piece touchup for fresh look.
Interior neat n clean.
Complete documents everything is okay
Only serious buyers contact
Price is slightly negotiable thank you",Karachi,Local,"Aug 12, 2025",10411761,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']","Mehran vx 2015 in excellent condition Genuine 58k driven AC complete installed child. 19 avg in karachi city. Suspension, engine 100% Only 1 piece touchup for fresh look. Interior neat n clean. Complete documents everything is okay Only serious buyers contact Price is slightly negotiable thank you Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"111,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1190000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10421674,"Suzuki Mehran VX 2014 (Converted to VXR) – For Sale
Islamabad Registered | 111,000 km Driven

• Converted to VXR with Japanese AC
• Alloy wheels with brand-new tyres
• Servo brakes installed
• Bumpers painted to match body color
• Slight hailstorm dents – easily removable with dry denting
• Car is totally genuine, even engine area is clean
• No work required – just optional minor things like AC gas refill or brake service (if buyer wants)
• Mechanically 100% fit – no issues at all

Price Negotiable on Spot
Car can be seen in E-11 Islamabad.",Islamabad,Local,"Aug 12, 2025",10421674,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']","Suzuki Mehran VX 2014 (Converted to VXR) – For Sale Islamabad Registered | 111,000 km Driven • Converted to VXR with Japanese AC • Alloy wheels with brand-new tyres • Servo brakes installed • Bumpers painted to match body color • Slight hailstorm dents – easily removable with dry denting • Car is totally genuine, even engine area is clean • No work required – just optional minor things like AC gas refill or brake service (if buyer wants) • Mechanically 100% fit – no issues at all Price Negotiable on Spot Car can be seen in E-11 Islamabad. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"50,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1410000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10449611,"Genuine/ Original Suzuki Mehran 2016 For Sale. Own named, Family car, Alloy rims, good tyres, Islamabad Registered. Lifetime token.  White colour, Engine, AC, Battery good condition. Good sounds system. Net & clean. No work required. Price is negotiable ",Islamabad,Local,"Aug 12, 2025",10449611,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']","Genuine/ Original Suzuki Mehran 2016 For Sale. Own named, Family car, Alloy rims, good tyres, Islamabad Registered. Lifetime token.  White colour, Engine, AC, Battery good condition. Good sounds system. Net & clean. No work required. Price is negotiable Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 1997 for sale in Islamabad,Islamabad,Suzuki,Mehran,1997,"71,000 km",Petrol,Manual,800 cc,Red,Hatchback,550000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1997-for-sale-in-islamabad-10449500,"Mehran 1997
Engine 100%
Suspension ok 
Cng petrol 
Good condition just buy and drive 
Complete file with smart card 
Bio matric on spot .",Punjab,Local,"Aug 12, 2025",10449500,"['Front Speakers', 'USB and Auxillary Cable']",Mehran 1997 Engine 100% Suspension ok Cng petrol Good condition just buy and drive Complete file with smart card Bio matric on spot . Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"29,869 km",Petrol,Manual,796 cc,Solid White,Hatchback,1300000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10449490,Token tax paid for life. Just like a Zero Meter car.,Punjab,Imported,"Aug 12, 2025",10449490,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Token tax paid for life. Just like a Zero Meter car. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"526,152 km",Petrol,Manual,796 cc,Solid White,Hatchback,1200000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10449179,"Ac is cool 
BUFFER in the door
and
Euro car 
jejune bumper
colour painted 
Aly rym",Islamabad,Local,"Aug 12, 2025",10449179,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",Ac is cool BUFFER in the door and Euro car jejune bumper colour painted Aly rym Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2010 for sale in Islamabad,Islamabad,Suzuki,Mehran,2010,"32,000 km",Petrol,Manual,800 cc,Silver Metallic,Hatchback,785000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10448146,"2010 registere
VX ha but AC chalo ha
Everything ok ha 
Battery new ha 
Koi bhi kam ni ha 
SINDH number ha mery nam pe ha ",Sindh,Local,"Aug 11, 2025",10448146,[],2010 registere VX ha but AC chalo ha Everything ok ha Battery new ha Koi bhi kam ni ha SINDH number ha mery nam pe ha Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"90,000 km",Petrol,Manual,800 cc,Black,Hatchback,825000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10448026,"Alloy Rims. Complete original file is available . 

Driven on petrol throughout . Minor touchups.

LED panel installed. Good Sound system.

Token tax is up to date. Need to sell the car urgently.

Non accidental. Engine is in good condition.

The original book is available.",Faisalabad,Local,"Aug 11, 2025",10448026,"['AM/FM Radio', 'Alloy Rims', 'DVD Player']",Alloy Rims. Complete original file is available . Driven on petrol throughout . Minor touchups. LED panel installed. Good Sound system. Token tax is up to date. Need to sell the car urgently. Non accidental. Engine is in good condition. The original book is available. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2008 for sale in Islamabad,Islamabad,Suzuki,Mehran,2008,100 km,Petrol,Manual,800 cc,Silver,Hatchback,825000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-10310815,"Mehran 2008 model Non-Accidental. Excellent Condition, neat and tidy. alloy rims installed. Ac needs refill. Home used Car",Lahore,Local,"Aug 11, 2025",10310815,[],"Mehran 2008 model Non-Accidental. Excellent Condition, neat and tidy. alloy rims installed. Ac needs refill. Home used Car Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2008 for sale in Islamabad,Islamabad,Suzuki,Mehran,2008,"180,000 km",Petrol,Manual,800 cc,White,Hatchback,800000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-10372007,"suzuki mehran 2008 model lush condition home used car inner genuine, outer minor touching, white color water throwing engine best for family no work needed just buy and enjoy Alloy Rims. Urgently need to sell the  car. Will be sold to nearest offer. exchange possible.",Islamabad,Local,"Aug 11, 2025",10372007,"['AM/FM Radio', 'Air Conditioning']","suzuki mehran 2008 model lush condition home used car inner genuine, outer minor touching, white color water throwing engine best for family no work needed just buy and enjoy Alloy Rims. Urgently need to sell the  car. Will be sold to nearest offer. exchange possible. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"65,000 km",Petrol,Manual,796 cc,Silky Silver,Hatchback,1450000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10447509,Lightweight allow rims . After Market Alloy rims. All original documents are complete  . Totally driven on petrol. Token tax paid for life. Brand new tires installed. Non accidental. Original Book is available. Will be sold to nearest offer. All token taxes are paid to date.,Islamabad,Local,"Aug 11, 2025",10447509,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",Lightweight allow rims . After Market Alloy rims. All original documents are complete  . Totally driven on petrol. Token tax paid for life. Brand new tires installed. Non accidental. Original Book is available. Will be sold to nearest offer. All token taxes are paid to date. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2010 for sale in Islamabad,Islamabad,Suzuki,Mehran,2010,"38,555 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,700000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10446952,"NEW TYERS
ENGINE 90 PERCENT OK
BODY CONDITION 60 TO 80 PERCENT ORIGINAL 
ORIGINAL PAINT NOT SHOWER
The price will be reduced on the spot. 
Quick Response For WhatsApp",Karachi,Local,"Aug 11, 2025",10446952,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'USB and Auxillary Cable']",NEW TYERS ENGINE 90 PERCENT OK BODY CONDITION 60 TO 80 PERCENT ORIGINAL ORIGINAL PAINT NOT SHOWER The price will be reduced on the spot. Quick Response For WhatsApp Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2003 for sale in Islamabad,Islamabad,Suzuki,Mehran,2003,"112,233 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,615000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2003-for-sale-in-islamabad-10446942,"Suzuki Mehran Model 2003
White Colour
Inner genuine
front genuine
Doors genuine
Non accidental 
Outer shower for fresh look
Company fitted CNG in working condition
Very good Petrol & CNG average
O3O2:652O525
Faisalabad number
Life time token, smart card
All original documents available
Mere name pe hai
Biometric on the spot
Engine, gear, suspension, Tyres very good condition, mechanically A-1
Gear, clutch plates aur tunning ka kaam recently krwaya hai
No more work required
Alloy Rims
Central Lock system install
Music Player + speaker all ok
Family use Car 
Rs 615,000
Location: Sector E-9 Islamabad",Faisalabad,Local,"Aug 11, 2025",10446942,"['Front Speakers', 'USB and Auxillary Cable']","Suzuki Mehran Model 2003 White Colour Inner genuine front genuine Doors genuine Non accidental Outer shower for fresh look Company fitted CNG in working condition Very good Petrol & CNG average O3O2:652O525 Faisalabad number Life time token, smart card All original documents available Mere name pe hai Biometric on the spot Engine, gear, suspension, Tyres very good condition, mechanically A-1 Gear, clutch plates aur tunning ka kaam recently krwaya hai No more work required Alloy Rims Central Lock system install Music Player + speaker all ok Family use Car Rs 615,000 Location: Sector E-9 Islamabad Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2007 for sale in Islamabad,Islamabad,Suzuki,Mehran,2007,20 km,Petrol,Manual,800 cc,Snow White Pearl,Hatchback,650000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10446921,very good condition mah,Rawalpindi,Local,"Aug 11, 2025",10446921,"['Front Speakers', 'USB and Auxillary Cable']",very good condition mah Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2019 for sale in Islamabad,Islamabad,Suzuki,Mehran,2019,"60,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1500000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10446853,"Alloy rims 
Ac installed ",Islamabad,Local,"Aug 11, 2025",10446853,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Alloy rims Ac installed Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2010 for sale in Islamabad,Islamabad,Suzuki,Mehran,2010,"120,000 km",Petrol,Manual,800 cc,Grey,Hatchback,780000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10446339,"Mehran vx 2010
2nd owner. smart card. Life time token 
orgnl nmbr plates. orgnl file avlbl
Bio metric on the spot avlbl 
iner genuine 
outer 50/50 tchng
Mecanicaly ok 
A.c compressor install
life time token paid",Lahore,Local,"Aug 11, 2025",10446339,[],Mehran vx 2010 2nd owner. smart card. Life time token orgnl nmbr plates. orgnl file avlbl Bio metric on the spot avlbl iner genuine outer 50/50 tchng Mecanicaly ok A.c compressor install life time token paid Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2009 for sale in Islamabad,Islamabad,Suzuki,Mehran,2009,"23,500 km",Petrol,Manual,800 cc,Blue,Hatchback,799000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2009-for-sale-in-islamabad-10446395,"mehran 2009 model 
original duccoment available 
colour emint blue",Lahore,Imported,"Aug 11, 2025",10446395,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'USB and Auxillary Cable']",mehran 2009 model original duccoment available colour emint blue Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"55,000 km",Petrol,Manual,800 cc,White,Hatchback,1350000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10445925,"New General tyres installed.New seat cover with extra foming .Surwa brakes
back camera installed 9.1 inch led",Islamabad,Local,"Aug 11, 2025",10445925,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Navigation System', 'Power Steering']",New General tyres installed.New seat cover with extra foming .Surwa brakes back camera installed 9.1 inch led Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"80,000 km",Petrol,Manual,800 cc,White,Hatchback,1300000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10445858,"Aik hath ke chaly hoy gari ha engine abhi tk seal ha 
100% maintained by dealership. Everything is in genuine condition . All original documents are complete  . Complete service details available. Totally driven on petrol. Just like a Zero Meter car. Paint touchups in a few places. Non accidental. Sealed and powerful engine . All taxes paid. Urgently need to sellthe  car. Brand new tires installed. Owned by Army Officer.",Islamabad,Local,"Aug 11, 2025",10445858,"['AM/FM Radio', 'CD Player', 'Cassette Player', 'Immobilizer Key', 'Power Locks']",Aik hath ke chaly hoy gari ha engine abhi tk seal ha 100% maintained by dealership. Everything is in genuine condition . All original documents are complete  . Complete service details available. Totally driven on petrol. Just like a Zero Meter car. Paint touchups in a few places. Non accidental. Sealed and powerful engine . All taxes paid. Urgently need to sellthe  car. Brand new tires installed. Owned by Army Officer. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"40,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1130000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10445164,"Sell the car urgently 
Allow Rim , Minor touches in right side",Peshawar,Local,"Aug 11, 2025",10445164,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Immobilizer Key']","Sell the car urgently Allow Rim , Minor touches in right side Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2013 for sale in Islamabad,Islamabad,Suzuki,Mehran,2013,"10,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1450000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10445114,The new car is the family Showroom condition total genuine,Islamabad,Local,"Aug 11, 2025",10445114,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",The new car is the family Showroom condition total genuine Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"75,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1550000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10444941,Fully maintained through authorized dealership. Complete original file is availble . Driven on petrol throughout . Lifetime token tax paid. Paint touchups in a few places. Never got into accident. Original book of this car is also available. All taxes paid. Need to sell the car urgently.,Islamabad,Local,"Aug 11, 2025",10444941,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Fully maintained through authorized dealership. Complete original file is availble . Driven on petrol throughout . Lifetime token tax paid. Paint touchups in a few places. Never got into accident. Original book of this car is also available. All taxes paid. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"86,000 km",Petrol,Manual,800 cc,White,Hatchback,1400000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10444896,"mechanically and electrically perfect 
sound engine 
chilled ac 
good suspension
 All original documents are complete  . Never got into accident. Price is slightly negotiable. 
bonet touchup on small part rest total genuine 
just buy and drive",Islamabad,Local,"Aug 11, 2025",10444896,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",mechanically and electrically perfect sound engine chilled ac good suspension All original documents are complete  . Never got into accident. Price is slightly negotiable. bonet touchup on small part rest total genuine just buy and drive Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"100,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1250000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10444857,"Suzuki Mehran For Sale 

Grey Color 
Geniune Color Bumper to bumper genuine 
New Tyres
Lahore Registration 
Suspension 10/10
Mechanically 10/10
No Work Need 
10/10
Ac On",Lahore,Local,"Aug 11, 2025",10444857,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",Suzuki Mehran For Sale Grey Color Geniune Color Bumper to bumper genuine New Tyres Lahore Registration Suspension 10/10 Mechanically 10/10 No Work Need 10/10 Ac On Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2013 for sale in Islamabad,Islamabad,Suzuki,Mehran,2013,"97,000 km",Petrol,Manual,796 cc,Greenish,Hatchback,1000000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10444762,After Market Alloy rims. Complete original file is availble . Driven on petrol throughout . Token tax paid for life. Few paint touchups on the body . Brand new tires installed. Original book of this car is also available. Price is slightly negotiable. Need to sell the car urgently.,Punjab,Local,"Aug 11, 2025",10444762,"['AM/FM Radio', 'Alloy Rims', 'Immobilizer Key']",After Market Alloy rims. Complete original file is availble . Driven on petrol throughout . Token tax paid for life. Few paint touchups on the body . Brand new tires installed. Original book of this car is also available. Price is slightly negotiable. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"95,000 km",Petrol,Manual,800 cc,White,N/A,1395000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10444756,"Mehran VX 2017 Model 2018 register New tyre ,Alloy Rim New seats 
just Buy & Drive",Islamabad,Local,"Aug 11, 2025",10444756,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Keyless Entry']","Mehran VX 2017 Model 2018 register New tyre ,Alloy Rim New seats just Buy & Drive Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"48,600 km",Petrol,Manual,800 cc,White,Hatchback,1495000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10444749,m Suzuki mehran AC working mechanical okay mob laser chabiahran car for sale,Rawalpindi,Local,"Aug 11, 2025",10444749,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",m Suzuki mehran AC working mechanical okay mob laser chabiahran car for sale Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"100,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1060000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10444707,15 model vx in good condition. good fuel average . no work required . all work done recently . oil recently change kia Hain . location Khanna pull shakrial . call [redacted phone number],Lahore,Local,"Aug 11, 2025",10444707,"['AM/FM Radio', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",15 model vx in good condition. good fuel average . no work required . all work done recently . oil recently change kia Hain . location Khanna pull shakrial . call [redacted phone number] Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2011 for sale in Islamabad,Islamabad,Suzuki,Mehran,2011,"80,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,900000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-10444460,Mehran 2011 model .... Lahore number ....2nd owner .......body 90 persent prignal,Lahore,Local,"Aug 11, 2025",10444460,[],Mehran 2011 model .... Lahore number ....2nd owner .......body 90 persent prignal Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"54,500 km",Petrol,Manual,800 cc,Grey,Hatchback,1300000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10311480,Alloy Rims. Original return file is available . Driven on petrol throughout . Lifetime token tax paid. Non accidental. Original book is available as well. New tires installed recently . Engine in pristine condition . Urgently need to sellthe  car.power stering Ac working.100%ok.,Lahore,Local,"Aug 11, 2025",10311480,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Alloy Rims. Original return file is available . Driven on petrol throughout . Lifetime token tax paid. Non accidental. Original book is available as well. New tires installed recently . Engine in pristine condition . Urgently need to sellthe  car.power stering Ac working.100%ok. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"115,000 km",Petrol,Manual,800 cc,White,Hatchback,1550000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-9964396,"Good Condition 
3rd Owner
New tyres Bridgestone 
After market Alloy Wheels
After market mp3 tape Installed
New dry battery Installed
2 piece touch right fender , half digi
Ac Heater Working
under use of gov officer 
Reason for Selling Need spacious Car like Cultus 
Exchange also posible with cultus Above 13 Model
Feel free to Contact 
Only serious Buyers Contact Plz ..",Islamabad,Local,"Aug 11, 2025",9964396,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']","Good Condition 3rd Owner New tyres Bridgestone After market Alloy Wheels After market mp3 tape Installed New dry battery Installed 2 piece touch right fender , half digi Ac Heater Working under use of gov officer Reason for Selling Need spacious Car like Cultus Exchange also posible with cultus Above 13 Model Feel free to Contact Only serious Buyers Contact Plz .. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 1997 for sale in Islamabad,Islamabad,Suzuki,Mehran,1997,"140,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,700000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1997-for-sale-in-islamabad-10443994,"Alloy rim installed 
Total genuine 
AC working 
Engine Good condition
Biometric available",Lahore,Local,"Aug 11, 2025",10443994,"['AM/FM Radio', 'Air Conditioning']",Alloy rim installed Total genuine AC working Engine Good condition Biometric available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"72,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1320000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10443315,"Suzuki Mehran VX 2015 Model
Ac:working
No:-touching
Color : Gray
Battery:-New
:-Tape Speakar sab kuch laga huwaa hai
Family use Suzuki Mehran Good Condition
 Registration:- 15 Lahore Number
New:-Seat to Seat  100% in Good 
overall Good Condition
New Tyres 
Neat & Clean
Biometric available
Original
All documents are Compete
No work required just buy and drive.
Demand : 13.20
Cell #: O3015654626 my What's/app Number
Call the seller to get a good deal.",Lahore,Local,"Aug 10, 2025",10443315,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Suzuki Mehran VX 2015 Model Ac:working No:-touching Color : Gray Battery:-New :-Tape Speakar sab kuch laga huwaa hai Family use Suzuki Mehran Good Condition Registration:- 15 Lahore Number New:-Seat to Seat  100% in Good overall Good Condition New Tyres Neat & Clean Biometric available Original All documents are Compete No work required just buy and drive. Demand : 13.20 Cell #: O3015654626 my What's/app Number Call the seller to get a good deal. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"59,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1350000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10443254,All original documents are complete  . Driven on petrol throughout . All token taxes are paid for life . Urgently need to sellthe  car.,Lahore,Local,"Aug 10, 2025",10443254,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",All original documents are complete  . Driven on petrol throughout . All token taxes are paid for life . Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2007 for sale in Islamabad,Islamabad,Suzuki,Mehran,2007,"198,000 km",Petrol,Manual,800 cc,Blue,Hatchback,695000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10443170,"Mechanically 100 percent perfect condition 
Brand New tyres 
Only serious buyers 
On my own name 
Smart card bio on spot",Islamabad,Local,"Aug 10, 2025",10443170,"['AM/FM Radio', 'Air Conditioning']",Mechanically 100 percent perfect condition Brand New tyres Only serious buyers On my own name Smart card bio on spot Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"90,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1200000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10443176,"ALLOY RIMS 
BUMPER TO BUMPER GENUINE",Islamabad,Local,"Aug 10, 2025",10443176,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",ALLOY RIMS BUMPER TO BUMPER GENUINE Mention PakWheels.com when calling Seller to get a good deal
