Name,Description,Seller Comments,City,Brand,Model,Year,Mileage,Actual Price,Predicted Price,Absolute Error,Percentage Error (%),Ad URL
Toyota Corolla 2019 for sale in Islamabad,2019 model Top class condtion bumper 2 bumper orignal 100 % just like a brand new car Alhumudillah…2 remotes manual books all thing available…,2019 model Top class condtion bumper 2 bumper orignal 100 % just like a brand new car Alhumudillah…2 remotes manual books all thing available… Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2019,59000,6250000,6237650.0,12350.0,0.1976,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10358397
Toyota Corolla 2008 for sale in Islamabad,"Toyota corolla Gli 2008 model

Full ok A.C working chill

Power window 

Power staring

Inner total genuine outer shower.For fresh look

Chat piller diggi genuine..

Android panel

Good seat.

Own name

Smart card 

Biomatric available 
Alloy Rims. Original return file is available . Driven on petrol throughout .",Toyota corolla Gli 2008 model Full ok A.C working chill Power window Power staring Inner total genuine outer shower.For fresh look Chat piller diggi genuine.. Android panel Good seat. Own name Smart card Biomatric available Alloy Rims. Original return file is available . Driven on petrol throughout . Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2008,234522,2450000,2437483.3333333335,12516.666666666511,0.5108843537414902,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-10412016
Toyota Corolla 2019 for sale in Islamabad,"1st owner
Bumper to Bumper genuine ( No repaint, Touch-up or spray etc)
Tyres recently changed
single hand used inside Islamabad only
home-office-home
Original Mileage  
","1st owner Bumper to Bumper genuine ( No repaint, Touch-up or spray etc) Tyres recently changed single hand used inside Islamabad only home-office-home Original Mileage Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2019,140000,4100000,4087154.1666666665,12845.833333333489,0.3133130081300851,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10456323
Toyota Corolla 2018 for sale in Islamabad,For Details Contact ,For Details Contact Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2018,79000,4975000,4962083.333333333,12916.666666666977,0.25963149078727593,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10364757
Toyota Corolla 2018 for sale in Islamabad,For Details Contact ,For Details Contact Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2018,79000,4975000,4962083.333333333,12916.666666666977,0.25963149078727593,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10364756
Toyota Corolla 2011 for sale in Islamabad,"Corolla GLI 2011 model for sale. minor touching in left back door. Plz call or what's app. Price is slightly negotiable.
",Corolla GLI 2011 model for sale. minor touching in left back door. Plz call or what's app. Price is slightly negotiable. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2011,1,2800000,2787066.6666666665,12933.333333333489,0.4619047619047674,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10445038
Toyota Corolla 2022 for sale in Islamabad,"Fully maintained through authorized dealership. Everything is in genuine condition . All service history log maintained. Call/SMS only during office hours please. All original documents are complete  . Petrol driven, CNG never installed . As good as a brand new car. Brand new tires installed. Never got into accident. Original book is available as well. Will be sold to nearest offer. Engine in pristine condition . All token taxes are paid to date. Need to sell the car urgently.","Fully maintained through authorized dealership. Everything is in genuine condition . All service history log maintained. Call/SMS only during office hours please. All original documents are complete  . Petrol driven, CNG never installed . As good as a brand new car. Brand new tires installed. Never got into accident. Original book is available as well. Will be sold to nearest offer. Engine in pristine condition . All token taxes are paid to date. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2022,46500,6000000,5986877.777777777,13122.222222222947,0.21870370370371578,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10425067
Toyota Corolla 2009 for sale in Islamabad,Lightweight allow rims. Original book is available as well. Original return file is available. Never been into any accident. All token taxes are paid to date. Exchange is possible with other car. Call/SMS in office hours only.,Lightweight allow rims. Original book is available as well. Original return file is available. Never been into any accident. All token taxes are paid to date. Exchange is possible with other car. Call/SMS in office hours only. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2009,163000,2950000,2936456.6666666665,13543.333333333489,0.4590960451977454,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-10488984
Toyota Corolla 2018 for sale in Islamabad,After Market Alloy rims. Inside out fully original. All original documents are complete  . Driven on petrol throughout .,After Market Alloy rims. Inside out fully original. All original documents are complete  . Driven on petrol throughout . Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2018,93826,5000000,4986433.333333333,13566.666666666977,0.27133333333333953,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10466057
Toyota Corolla 2013 for sale in Islamabad,Paint touchups in a few places. Complete original file is availble . After Market Alloy rims. Original Book is available. Price Negotiabe on spot,Paint touchups in a few places. Complete original file is availble . After Market Alloy rims. Original Book is available. Price Negotiabe on spot Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2013,160000,3125000,3111416.6333333333,13583.366666666698,0.4346677333333343,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10418558
Toyota Corolla 2013 for sale in Islamabad,"GLI Limited Edition 2013
2 3 piece touching 
Clean Interior 
Family Use Car
Fully Maintained 
Price Negotiable on Spot
 Lightweight allow rims . 
Complete original file is availble . 
Non accidental.",GLI Limited Edition 2013 2 3 piece touching Clean Interior Family Use Car Fully Maintained Price Negotiable on Spot Lightweight allow rims . Complete original file is availble . Non accidental. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2013,160000,3125000,3111416.6333333333,13583.366666666698,0.4346677333333343,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10410425
Toyota Corolla 2020 for sale in Islamabad,brand new car home used even bumpers are in original paint no scratches on a body all accessories available original mileage on my name no foolish offers only serious person call me,brand new car home used even bumpers are in original paint no scratches on a body all accessories available original mileage on my name no foolish offers only serious person call me Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2020,59000,5500000,5486400.0,13600.0,0.24727272727272728,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-10431681
Toyota Corolla 1995 for sale in Islamabad,Alloy Rims. 100% maintained by dealership. Complete service history available. Totally driven on petrol. Willing to exchange with another car. Few paint touchups on the body . Never been into any accident. Original book is available as well. Token tax is up to date. Urgently need to sellthe  car. All original documents are complete  .,Alloy Rims. 100% maintained by dealership. Complete service history available. Totally driven on petrol. Willing to exchange with another car. Few paint touchups on the body . Never been into any accident. Original book is available as well. Token tax is up to date. Urgently need to sellthe  car. All original documents are complete  . Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1995,150000,1780000,1766313.3333333333,13686.666666666744,0.768913857677907,https://www.pakwheels.com/used-cars/toyota-corolla-1995-for-sale-in-islamabad-10391635
Toyota Corolla 2015 for sale in Islamabad,one pc only touchinh . Totally driven on petrol. New tires installed recently . Sealed and powerful engine . All token taxes are paid to date.,one pc only touchinh . Totally driven on petrol. New tires installed recently . Sealed and powerful engine . All token taxes are paid to date. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2015,94000,3940000,3926033.3333333335,13966.666666666511,0.3544839255499115,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10395313
Toyota Corolla 2003 for sale in Islamabad,Totaly genuine car only 1 piece touch no work required home used car just buy and drive,Totaly genuine car only 1 piece touch no work required home used car just buy and drive Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2003,135000,2400000,2385866.6666666665,14133.333333333489,0.5888888888888953,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-islamabad-10480242
Toyota Corolla 2012 for sale in Islamabad,"well maintained Gli 2012 model manual car 
Brand New Alloy Rim 
2 piece touching 
AC fine  Original return file is available . Totally driven on petrol. Company fitted CNG. Never been into any accident. All taxes paid.",well maintained Gli 2012 model manual car Brand New Alloy Rim 2 piece touching AC fine  Original return file is available . Totally driven on petrol. Company fitted CNG. Never been into any accident. All taxes paid. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2012,150000,2800000,2785433.3333333335,14566.666666666511,0.5202380952380897,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10443543
Toyota Corolla 2022 for sale in Islamabad,Home Driven Black Grande low mileage good condition just buy and drive,Home Driven Black Grande low mileage good condition just buy and drive Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2022,77000,6800000,6784233.333333333,15766.666666666977,0.23186274509804378,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10399789
Toyota Corolla 2017 for sale in Islamabad,"total original body, low milage, perfect engine suspension,need to sell urgently. price is almost final","total original body, low milage, perfect engine suspension,need to sell urgently. price is almost final Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2017,116000,5090000,5074100.0,15900.0,0.31237721021611004,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10157709
Toyota Corolla 1999 for sale in Islamabad,"
Engine 16~valve 1300cc
Gear 10/10
Suspension 10/10
Room like brand new
Just petrol 
Outer just paper shower without potien for fresh look
Inner seal by seal 
Front GT bumper 
Japanese fog and tail lights
Alloy wheels 
Sindh registered
Token up to date
File, smart card and original number plates 
 In showroom condition. 100% maintained by dealership. Alloy Rims. Petrol driven, CNG never installed. Non accidental. All original documents are complete. Token tax is up to date. Will be sold to nearest offer. Willing to exchange with another car.","Engine 16~valve 1300cc Gear 10/10 Suspension 10/10 Room like brand new Just petrol Outer just paper shower without potien for fresh look Inner seal by seal Front GT bumper Japanese fog and tail lights Alloy wheels Sindh registered Token up to date File, smart card and original number plates In showroom condition. 100% maintained by dealership. Alloy Rims. Petrol driven, CNG never installed. Non accidental. All original documents are complete. Token tax is up to date. Will be sold to nearest offer. Willing to exchange with another car. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,1999,185000,1585000,1568933.3333333333,16066.666666666744,1.013669821240804,https://www.pakwheels.com/used-cars/toyota-corolla-1999-for-sale-in-islamabad-10380697
Toyota Corolla 1997 for sale in Islamabad,"1997 Model 1998 Registered , Outer Shower, Inner Genuine In fresh Condition, Alloy Rims. All original documents are complete  . Totally driven on petrol. Non accidental. All taxes paid. Price is slightly negotiable.","1997 Model 1998 Registered , Outer Shower, Inner Genuine In fresh Condition, Alloy Rims. All original documents are complete  . Totally driven on petrol. Non accidental. All taxes paid. Price is slightly negotiable. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,1997,120428,1480000,1463933.33,16066.669999999925,1.0855858108108059,https://www.pakwheels.com/used-cars/toyota-corolla-1997-for-sale-in-islamabad-10248510
Toyota Corolla 2000 for sale in Islamabad,Alloy Rims. Complete original file is availble . Few paint touchups on the body . Non accidental. Engine is good condition . Token tax is up to date.,Alloy Rims. Complete original file is availble . Few paint touchups on the body . Non accidental. Engine is good condition . Token tax is up to date. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2000,346000,1600000,1583899.9966666666,16100.003333333414,1.0062502083333384,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-islamabad-10410454
Toyota Corolla 2019 for sale in Islamabad,2019 Modl single digit Golden Islamabad no Total Genioun Scrachless only in bumpers minor Tuching new tyres stupny used proper maintain and used in Islamabad under government Officer plz stay away Chaska party,2019 Modl single digit Golden Islamabad no Total Genioun Scrachless only in bumpers minor Tuching new tyres stupny used proper maintain and used in Islamabad under government Officer plz stay away Chaska party Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2019,95000,5140000,5123891.666666667,16108.333333333023,0.31339169909208214,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10431272
Toyota Corolla 2013 for sale in Islamabad,"Corolla Gli 2013 
Isb registered golden number 
Total geniun bumper to bumper 
130k driven 
Alloy rims 
New tyre installed 
No work required 
Suspension work recently done  
Own name.
Antique car ",Corolla Gli 2013 Isb registered golden number Total geniun bumper to bumper 130k driven Alloy rims New tyre installed No work required Suspension work recently done Own name. Antique car Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2013,130000,3600000,3583766.6666666665,16233.333333333489,0.4509259259259302,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10434789
Toyota Corolla 2025 for sale in Islamabad,"Mint condition 
2025 june invocie ",Mint condition 2025 june invocie Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2025,5500,8350000,8333316.666666667,16683.333333333023,0.19980039920159307,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-islamabad-10425453
Toyota Corolla 2013 for sale in Islamabad,"Toyata Corolla Altis 1.6 2013  6 speed 

. 2 piece minor  touching 

. Engine , Suspension, AC every part is okay

. Only driven on High Octane

.Very good fuel average 13.5 to 14 km in city and in long it goes 17.5 to 19 because of 6 

. Auto retractable mirrors 

.Islamabad number

.fully maintained home used car

.car is in immulate condition

.Kept with very extreme care

. biometric on spot

:  Urgently need to Sell car

All documents clear 100% Gurenteee

Price will be Negotiateble on spot","Toyata Corolla Altis 1.6 2013  6 speed . 2 piece minor  touching . Engine , Suspension, AC every part is okay . Only driven on High Octane .Very good fuel average 13.5 to 14 km in city and in long it goes 17.5 to 19 because of 6 . Auto retractable mirrors .Islamabad number .fully maintained home used car .car is in immulate condition .Kept with very extreme care . biometric on spot :  Urgently need to Sell car All documents clear 100% Gurenteee Price will be Negotiateble on spot Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2013,150000,3600000,3583099.946666667,16900.053333333228,0.46944592592592305,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10173749
Toyota Corolla 2012 for sale in Islamabad,"Toyota Corolla Gli 1.3 for sale. 
family used car
Chat pillar genuine rest shower bhatti paint. 
own my name
running on 10w40 GP 
perfect A/C
perfect Engine 
everything Function is working",Toyota Corolla Gli 1.3 for sale. family used car Chat pillar genuine rest shower bhatti paint. own my name running on 10w40 GP perfect A/C perfect Engine everything Function is working Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2012,203000,2700000,2682329.9966666666,17670.003333333414,0.6544445679012375,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10445634
Toyota Corolla 2013 for sale in Islamabad,Corolla altis SR 2013 antique car total original b2b all fluids recently change new tyre 2025 model ,Corolla altis SR 2013 antique car total original b2b all fluids recently change new tyre 2025 model Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2013,89100,3900000,3881799.973333333,18200.026666666847,0.4666673504273551,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10464930
Toyota Corolla 2015 for sale in Islamabad,"Total orginal car guarantee  just right side
 back fender half paint Never got into accident. Mackhinal no work required just buy nd drive
Need to sell the car urgently.",Total orginal car guarantee  just right side back fender half paint Never got into accident. Mackhinal no work required just buy nd drive Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2015,161000,3590000,3571283.3333333335,18716.66666666651,0.5213556174558918,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10374228
Toyota Corolla 2015 for sale in Islamabad,"Corolla GLi automatic transmission, Islamabad registered silver color, excellent condition family used car, 2 to3. piece showered but all seals are original.","Corolla GLi automatic transmission, Islamabad registered silver color, excellent condition family used car, 2 to3. piece showered but all seals are original. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2015,102000,3775000,3756233.3333333335,18766.66666666651,0.4971302428256029,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10483095
Toyota Corolla 2019 for sale in Islamabad,Original book of this car is also available. Original return file is available. Token tax is up to date. Totally driven on petrol. Sealed and powerful engine. In showroom condition. Never been into any accident.,Original book of this car is also available. Original return file is available. Token tax is up to date. Totally driven on petrol. Sealed and powerful engine. In showroom condition. Never been into any accident. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2019,106000,5000000,4980783.333333333,19216.666666666977,0.3843333333333396,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-10415458
Toyota Corolla 2011 for sale in Islamabad,"Hailstorm dents on bonnet, roof and trunk, They can be repaired. Alloy rims, power window
Car can be seen in Dha-1 isb
","Hailstorm dents on bonnet, roof and trunk, They can be repaired. Alloy rims, power window Car can be seen in Dha-1 isb Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2011,380000,2500000,2480250.0,19750.0,0.79,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10475941
Toyota Corolla 2014 for sale in Islamabad,Toyota Corolla GLI 1.3 VVTI 2014 Model . In showroom condition. Token tax is up to date. Never been into any accident.. Alloy Rims.,Toyota Corolla GLI 1.3 VVTI 2014 Model . In showroom condition. Token tax is up to date. Never been into any accident.. Alloy Rims. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2014,150000,3475000,3455063.33,19936.669999999925,0.5737171223021561,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10459209
Toyota Corolla 2011 for sale in Islamabad,"Gli 2011 model
All original doc complete
Outer shower inner genuine 
Mechanically  
Chill Ac 
Suspension  
Neat and clean interior
Android panel sound system 
Alloy rims tyre 60 70%
Engine vise no issue. Orignal Gli sound 
Bio on the spot 
Urgent sale
Price almost final Lite bit negotiable 
Serious buyer only",Gli 2011 model All original doc complete Outer shower inner genuine Mechanically Chill Ac Suspension Neat and clean interior Android panel sound system Alloy rims tyre 60 70% Engine vise no issue. Orignal Gli sound Bio on the spot Urgent sale Price almost final Lite bit negotiable Serious buyer only Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2011,280000,2600000,2580013.3333333335,19986.66666666651,0.7687179487179427,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10301749
Toyota Corolla 2006 for sale in Islamabad,"- seat cover installed 
- PakWheels inspected car
- Inspection report attached
- Number plates available
- 3rd Owner
- Token Tax Paid
- Manufacture 2006
- Registered 2010
-Documents available 
- 1 key available",- seat cover installed - PakWheels inspected car - Inspection report attached - Number plates available - 3rd Owner - Token Tax Paid - Manufacture 2006 - Registered 2010 -Documents available - 1 key available Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2006,615067,2300000,2279600.0,20400.0,0.8869565217391304,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-islamabad-10471042
Toyota Corolla 2024 for sale in Islamabad,"...........car is in Attock city......
Bumper to bumper in orgnal paint 100%garante AlhamduAllaha
''''Special Edition Altis 1.6'''''
Even bumpers are also not repaint 
In showroom condeshon
No scrach on body
Jast 26000 km driven by machor driver

It's extra ordinary clean and inteck car
Plz do not compar it anthor ""touching cars""

Two orgnal remotes keys available 
Price is Fix
No dealer 
No foolish offers....
......Car is in Attock city.......","...........car is in Attock city...... Bumper to bumper in orgnal paint 100%garante AlhamduAllaha ''''Special Edition Altis 1.6''''' Even bumpers are also not repaint In showroom condeshon No scrach on body Jast 26000 km driven by machor driver It's extra ordinary clean and inteck car Plz do not compar it anthor ""touching cars"" Two orgnal remotes keys available Price is Fix No dealer No foolish offers.... ......Car is in Attock city....... Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2024,26000,7160000,7138683.333333333,21316.666666666977,0.29771880819367286,https://www.pakwheels.com/used-cars/toyota-corolla-2024-for-sale-in-islamabad-10450251
Toyota Corolla 2010 for sale in Islamabad,"- Seats Covers
- Floor Matting 
- Documents available
- PakWheels inspected car
- Inspection report attached
- Number plates available
- Token tax Cleared
- 3rd Owner
- Manufacture 2010
- Registered 2010
- 1 keys available",- Seats Covers - Floor Matting - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2010 - Registered 2010 - 1 keys available Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2010,174812,2700000,2678460.0,21540.0,0.7977777777777778,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10401681
Toyota Corolla 2011 for sale in Islamabad,"Corolla XLI Engine and Body outclass and your mechanic can check inside / outside. No issues with car and perfect to drive. Great condition guaranteed and no main accident. 
**AC in perfect condition, Tyres almost like new.","Corolla XLI Engine and Body outclass and your mechanic can check inside / outside. No issues with car and perfect to drive. Great condition guaranteed and no main accident. **AC in perfect condition, Tyres almost like new. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2011,230000,2450000,2427766.6666666665,22233.33333333349,0.9074829931972852,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10166032
Toyota Corolla 2013 for sale in Islamabad,"Genuine condition almost , original low milage 120k, in prestine Condition, under use of a Govt officer. 528 Allowy rims, Multimedia installed. z3r0 3 four 5 eight 38 triple 5 seven","Genuine condition almost , original low milage 120k, in prestine Condition, under use of a Govt officer. 528 Allowy rims, Multimedia installed. z3r0 3 four 5 eight 38 triple 5 seven Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2013,120674,2985000,2962700.0,22300.0,0.7470686767169179,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10412327
Toyota Corolla 2016 for sale in Islamabad,2016 model Gli interior neat and clean bhare say fawar inner totally geniun seal pack neat and clean interior tyare 50 persnt engine gair hissa ok 1 ruppay ka Kam ni Hy just buy and drive own my name bio metri on the spot,2016 model Gli interior neat and clean bhare say fawar inner totally geniun seal pack neat and clean interior tyare 50 persnt engine gair hissa ok 1 ruppay ka Kam ni Hy just buy and drive own my name bio metri on the spot Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2016,148350,3650000,3627666.6666666665,22333.33333333349,0.6118721461187258,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10379969
Toyota Corolla 2015 for sale in Islamabad,Lightweight allow rims . All original documents are complete  . Call/SMS only during office hours please. Totally driven on petrol. Lifetime token tax paid. Just like a Zero Meter car. Never got into accident. Original book is available as well. Price is slightly negotiable. Need to sell the car urgently.total geniune engine each All working 100 percent All work done,Lightweight allow rims . All original documents are complete  . Call/SMS only during office hours please. Totally driven on petrol. Lifetime token tax paid. Just like a Zero Meter car. Never got into accident. Original book is available as well. Price is slightly negotiable. Need to sell the car urgently.total geniune engine each All working 100 percent All work done Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2015,153000,4500000,4476666.666666667,23333.333333333023,0.5185185185185116,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10464742
Toyota Corolla 2014 for sale in Islamabad,"Special Antique Gift For Corolla Gli Lovers
Toyota Corolla 
GLI 1.3 Manual Limited Edition
Model 2014
First Owner 
Islamabad registration 
Colour Black
Minor Touching Rest Total Genuine 
Guaranteed Minor Touching
Engine, gear, suspension 110℅
Everything is in Perfect Condition,
Low Mileage 70000 
No work required 
Bio On spot

Home one hand used car, mery dubai hony ki waja sy gari bilkul ghar par khari rahi hai. . 

Location: Mumtaz City, Islamabad","Special Antique Gift For Corolla Gli Lovers Toyota Corolla GLI 1.3 Manual Limited Edition Model 2014 First Owner Islamabad registration Colour Black Minor Touching Rest Total Genuine Guaranteed Minor Touching Engine, gear, suspension 110℅ Everything is in Perfect Condition, Low Mileage 70000 No work required Bio On spot Home one hand used car, mery dubai hony ki waja sy gari bilkul ghar par khari rahi hai. . Location: Mumtaz City, Islamabad Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2014,70000,3595000,3571549.993333333,23450.006666666828,0.6522950394065876,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10482390
Toyota Corolla 2011 for sale in Islamabad," For Sale: Toyota Corolla Gli new shape 

Year: 2011+12

® Registered : Islamabad 

Transmission: Manual
Mechanical 

Engine: Petrol

AC: Fully functional

Touching : 3pc without  Putin paint

Tyre condition 70% 
 Alloy Rem installd

Fog light and Android panel door speaker back speakers back camera

Condition: Well-maintained, good running condition

Token Tax: Up to date

Documents: Original 

 (Negotiable)

Location: Islamabad New tires installed recently . Original Book is available. Looking to sell the car urgently.","For Sale: Toyota Corolla Gli new shape Year: 2011+12 ® Registered : Islamabad Transmission: Manual Mechanical Engine: Petrol AC: Fully functional Touching : 3pc without  Putin paint Tyre condition 70% Alloy Rem installd Fog light and Android panel door speaker back speakers back camera Condition: Well-maintained, good running condition Token Tax: Up to date Documents: Original (Negotiable) Location: Islamabad New tires installed recently . Original Book is available. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2011,157000,2850000,2825813.3333333335,24186.66666666651,0.8486549707602286,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10488774
Toyota Corolla 2018 for sale in Islamabad,"Complete original file is availble. As good as a brand new car. Everything is in genuine condition. Never got into accident. New tires installed recently. All token taxes are paid to date. Looking to sell the car urgently. Exchange is possible with Honda city aspire. Original Book is available. Driven on petrol throughout.
18 model 19 registration. ",Complete original file is availble. As good as a brand new car. Everything is in genuine condition. Never got into accident. New tires installed recently. All token taxes are paid to date. Looking to sell the car urgently. Exchange is possible with Honda city aspire. Original Book is available. Driven on petrol throughout. 18 model 19 registration. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2018,75800,5950000,5925666.66,24333.33999999985,0.4089636974789891,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10487101
Toyota Corolla 2009 for sale in Islamabad,"NOTE:  Bumper to Bumper
Well maintain vehicle Xli 2009 model  converted to GLI Registration 2010
Lahore registration 
Bumper to bumper genuine.
 Engine  room and truck is Neat and clean beautiful look 
Own my own name. 
Very very comfortable drive  After Market Alloy rims. Driven on petrol throughout. Never been into any accident. All original documents are complete. Token tax is up to date. Price is slightly negotiable. 

",NOTE:  Bumper to Bumper Well maintain vehicle Xli 2009 model  converted to GLI Registration 2010 Lahore registration Bumper to bumper genuine. Engine  room and truck is Neat and clean beautiful look Own my own name. Very very comfortable drive  After Market Alloy rims. Driven on petrol throughout. Never been into any accident. All original documents are complete. Token tax is up to date. Price is slightly negotiable. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2009,173000,2490000,2465400.0,24600.0,0.9879518072289156,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-10469271
